0.0407254	-0.000691465
0.0413123	-0.00071155
0.0418994	-0.000731928
0.0424866	-0.0007526
0.0430739	-0.000773566
0.0436614	-0.000794826
0.0442491	-0.00081638
0.0448369	-0.000838229
0.0454249	-0.000860374
0.046013	-0.000882814
0.0466014	-0.00090555
0.0471898	-0.000928582
0.0477785	-0.000951911
0.0483673	-0.000975537
0.0489563	-0.00099946
0.0495454	-0.00102368
0.0501348	-0.0010482
0.0507243	-0.00107302
0.051314	-0.00109813
0.0519039	-0.00112355
0.0524939	-0.00114926
0.0530842	-0.00117528
0.0536746	-0.0012016
0.0542653	-0.00122821
0.0548561	-0.00125513
0.0554471	-0.00128235
0.0560384	-0.00130987
0.0566298	-0.0013377
0.0572214	-0.00136583
0.0578133	-0.00139426
0.0584053	-0.00142299
0.0589975	-0.00145203
0.05959	-0.00148138
0.0601827	-0.00151103
0.0607756	-0.00154098
0.0613687	-0.00157125
0.061962	-0.00160182
0.0625556	-0.00163269
0.0631494	-0.00166388
0.0637434	-0.00169537
0.0643376	-0.00172717
0.0649321	-0.00175928
0.0655268	-0.0017917
0.0661217	-0.00182443
0.0667169	-0.00185747
0.0673123	-0.00189082
0.0679079	-0.00192449
0.0685038	-0.00195846
0.0691	-0.00199275
0.0696963	-0.00202735
0.070293	-0.00206227
0.0708899	-0.0020975
0.071487	-0.00213305
0.0720844	-0.00216891
0.0726821	-0.00220509
0.07328	-0.00224158
0.0738782	-0.0022784
0.0744767	-0.00231553
0.0750754	-0.00235297
0.0756744	-0.00239074
0.0762737	-0.00242883
0.0768732	-0.00246724
0.077473	-0.00250597
0.0780731	-0.00254502
0.0786735	-0.00258439
0.0792742	-0.00262409
0.0798751	-0.00266411
0.0804764	-0.00270445
0.0810779	-0.00274512
0.0816797	-0.00278611
0.0822818	-0.00282743
0.0828843	-0.00286908
0.083487	-0.00291105
0.08409	-0.00295335
0.0846933	-0.00299598
0.0852969	-0.00303894
0.0859009	-0.00308223
0.0865051	-0.00312585
0.0871097	-0.00316981
0.0877146	-0.00321409
0.0883198	-0.00325871
0.0889253	-0.00330366
0.0895311	-0.00334894
0.0901373	-0.00339456
0.0907437	-0.00344052
0.0913506	-0.00348681
0.0919577	-0.00353344
0.0925652	-0.00358041
0.093173	-0.00362772
0.0937811	-0.00367536
